,x,y
index_finger_pip,0.8016470670700073,0.8083350658416748
index_finger_dip,0.830816388130188,0.7929602861404419
index_finger_tip,0.8575016260147095,0.7833130359649658
middle_finger_mcp,0.7555649876594543,0.8390203714370728
middle_finger_pip,0.7940014004707336,0.8016696572303772
middle_finger_dip,0.8289248943328857,0.7913259267807007
middle_finger_tip,0.8602319955825806,0.7813475728034973
ring_finger_mcp,0.7387089133262634,0.8376742005348206
ring_finger_pip,0.7700803279876709,0.7922919392585754
ring_finger_dip,0.8015293478965759,0.7734358906745911
ring_finger_tip,0.8302799463272095,0.7561435699462891
pinky_mcp,0.7174914479255676,0.8463932871818542
pinky_pip,0.7297586798667908,0.8002256751060486
pinky_dip,0.7471026182174683,0.7729542851448059
pinky_tip,0.7656005620956421,0.7483121156692505
wrist,0.6529605984687805,0.941421389579773
thumb_cmc,0.6992074251174927,0.9698023796081543
thumb_mcp,0.7406173348426819,0.963040292263031
thumb_ip,0.7711257338523865,0.9616972804069519
thumb_tip,0.7948416471481323,0.9624550342559814
index_finger_mcp,0.7605577707290649,0.8670659065246582
index_finger_pip,0.7983925938606262,0.832413375377655
index_finger_dip,0.8286570906639099,0.8244341611862183
index_finger_tip,0.8564514517784119,0.822026252746582
middle_finger_mcp,0.7492562532424927,0.8567746877670288
middle_finger_pip,0.78618323802948,0.8204267621040344
middle_finger_dip,0.8197437524795532,0.8139641284942627
middle_finger_tip,0.8501900434494019,0.8077841401100159
ring_finger_mcp,0.730658233165741,0.8545951843261719
ring_finger_pip,0.7628973126411438,0.8104234933853149
ring_finger_dip,0.7948096394538879,0.7946838140487671
ring_finger_tip,0.8251566886901855,0.7802650928497314
pinky_mcp,0.7080339789390564,0.8630187511444092
pinky_pip,0.7213224172592163,0.8193272352218628
pinky_dip,0.7395858764648438,0.7940686345100403
pinky_tip,0.7589528560638428,0.7710697054862976
wrist,0.6468400955200195,0.9455205798149109
thumb_cmc,0.6931120157241821,0.9719890356063843
thumb_mcp,0.7346884608268738,0.9671916961669922
thumb_ip,0.767218828201294,0.9679476618766785
thumb_tip,0.7955581545829773,0.9694404602050781
index_finger_mcp,0.7524555325508118,0.8722614049911499
index_finger_pip,0.7898144125938416,0.8387887477874756
index_finger_dip,0.8204349875450134,0.8309823870658875
index_finger_tip,0.8490679264068604,0.8292604088783264
middle_finger_mcp,0.7424898147583008,0.8621570467948914
middle_finger_pip,0.7806894779205322,0.8278997540473938
middle_finger_dip,0.815902590751648,0.8223648071289062
middle_finger_tip,0.8486481308937073,0.817492663860321
ring_finger_mcp,0.7241536378860474,0.8599984645843506
ring_finger_pip,0.7554035186767578,0.8153213858604431
ring_finger_dip,0.7861557602882385,0.7995180487632751
ring_finger_tip,0.8168989419937134,0.7860493063926697
pinky_mcp,0.7002367973327637,0.868482768535614
pinky_pip,0.7103462219238281,0.8260372877120972
pinky_dip,0.727530837059021,0.8009498715400696
pinky_tip,0.7470406889915466,0.7782249450683594
wrist,0.642743706703186,0.93352872133255
thumb_cmc,0.6869984269142151,0.9606407880783081
thumb_mcp,0.7300323247909546,0.9584201574325562
thumb_ip,0.7629132866859436,0.9598972797393799
thumb_tip,0.7905362844467163,0.9631772041320801
index_finger_mcp,0.7489301562309265,0.864025354385376
index_finger_pip,0.7871102690696716,0.8282524943351746
index_finger_dip,0.8164340853691101,0.8170236945152283
index_finger_tip,0.843829333782196,0.811031699180603
middle_finger_mcp,0.7368847131729126,0.851248562335968
middle_finger_pip,0.771124005317688,0.8131434917449951
middle_finger_dip,0.8011175394058228,0.7994033694267273
middle_finger_tip,0.8289684653282166,0.788013219833374
ring_finger_mcp,0.7171527147293091,0.8471835851669312
ring_finger_pip,0.7459198832511902,0.8028241991996765
ring_finger_dip,0.7758053541183472,0.784892201423645
ring_finger_tip,0.8048727512359619,0.770500123500824
pinky_mcp,0.6922141313552856,0.852597177028656
pinky_pip,0.702029287815094,0.8060513734817505
pinky_dip,0.7182126641273499,0.7807061672210693
pinky_tip,0.7360585927963257,0.7598528265953064
wrist,0.6388196349143982,0.9107532501220703
thumb_cmc,0.6820459961891174,0.9371569156646729
thumb_mcp,0.7269035577774048,0.9350308179855347
thumb_ip,0.7614138126373291,0.9346210956573486
thumb_tip,0.7885276079177856,0.9395860433578491
index_finger_mcp,0.7416979670524597,0.8338729739189148
index_finger_pip,0.7803877592086792,0.793747067451477
index_finger_dip,0.8103122711181641,0.78028404712677
index_finger_tip,0.8380498886108398,0.7730295658111572
middle_finger_mcp,0.7277939319610596,0.8175620436668396
middle_finger_pip,0.7561257481575012,0.7705115079879761
middle_finger_dip,0.78267902135849,0.7507227659225464
middle_finger_tip,0.8077034950256348,0.7364186644554138
ring_finger_mcp,0.7067700624465942,0.8128088116645813
ring_finger_pip,0.7324089407920837,0.7648289799690247
ring_finger_dip,0.7603970170021057,0.742072582244873
ring_finger_tip,0.7884846329689026,0.7246264219284058
pinky_mcp,0.6813377141952515,0.8199536800384521
pinky_pip,0.6873227953910828,0.7723584175109863
pinky_dip,0.7007349133491516,0.7441455125808716
pinky_tip,0.7170053124427795,0.7204400300979614
wrist,0.6319605708122253,0.8792014122009277
thumb_cmc,0.6748663783073425,0.9046141505241394
thumb_mcp,0.7194872498512268,0.9020333886146545
thumb_ip,0.7557688355445862,0.8996268510818481
thumb_tip,0.7855053544044495,0.9026603102684021
index_finger_mcp,0.7364116311073303,0.7916041016578674
index_finger_pip,0.7740413546562195,0.7512285113334656
index_finger_dip,0.8026809096336365,0.7363229393959045
index_finger_tip,0.8294206857681274,0.7276344895362854
middle_finger_mcp,0.7221543788909912,0.7739861011505127
middle_finger_pip,0.7585576772689819,0.7284182906150818
middle_finger_dip,0.7912117838859558,0.7117859721183777
middle_finger_tip,0.822120189666748,0.6990553140640259
ring_finger_mcp,0.6997113823890686,0.7681064605712891
ring_finger_pip,0.7252664566040039,0.7138444781303406
ring_finger_dip,0.7540971040725708,0.6894674301147461
ring_finger_tip,0.7835094928741455,0.6707615852355957
pinky_mcp,0.6727312803268433,0.7758264541625977
pinky_pip,0.6780958771705627,0.7234858274459839
pinky_dip,0.6902229189872742,0.6909204125404358
pinky_tip,0.7060149908065796,0.6619160175323486
wrist,0.6231489777565002,0.8284229040145874
thumb_cmc,0.6680847406387329,0.853244423866272
thumb_mcp,0.7152061462402344,0.851051390171051
thumb_ip,0.7512009739875793,0.8466504812240601
thumb_tip,0.7807226777076721,0.8432259559631348
index_finger_mcp,0.7269231677055359,0.7359465956687927
index_finger_pip,0.763766348361969,0.6953979134559631
index_finger_dip,0.7913616299629211,0.6797051429748535
index_finger_tip,0.8171399831771851,0.6708523631095886
middle_finger_mcp,0.7114885449409485,0.7169414758682251
middle_finger_pip,0.746145486831665,0.6670294404029846
middle_finger_dip,0.7778657674789429,0.6449506878852844
middle_finger_tip,0.8078932166099548,0.6293114423751831
ring_finger_mcp,0.6890289187431335,0.7120802402496338
ring_finger_pip,0.7123110890388489,0.6561194658279419
ring_finger_dip,0.7406577467918396,0.6270450949668884
ring_finger_tip,0.7688108086585999,0.604876697063446
pinky_mcp,0.6622852683067322,0.722023606300354
pinky_pip,0.6661996245384216,0.670576274394989
pinky_dip,0.6757006049156189,0.6342912912368774
pinky_tip,0.6885547637939453,0.6018052697181702
wrist,0.6154496669769287,0.7779442071914673
thumb_cmc,0.6614919900894165,0.8016323447227478
thumb_mcp,0.7092356085777283,0.7930437326431274
thumb_ip,0.7464644908905029,0.7834775447845459
thumb_tip,0.776616096496582,0.7817339897155762
index_finger_mcp,0.7182121276855469,0.6704386472702026
index_finger_pip,0.7493780255317688,0.6242986917495728
index_finger_dip,0.7768396139144897,0.6054681539535522
index_finger_tip,0.802699863910675,0.5949881076812744
middle_finger_mcp,0.7026082277297974,0.650245189666748
middle_finger_pip,0.7353439927101135,0.5993959903717041
middle_finger_dip,0.7674648761749268,0.5760969519615173
middle_finger_tip,0.7975756525993347,0.5602192878723145
ring_finger_mcp,0.6805476546287537,0.6440460681915283
ring_finger_pip,0.7044880986213684,0.5822360515594482
ring_finger_dip,0.7309257388114929,0.55002361536026
ring_finger_tip,0.7574271559715271,0.5270635485649109
pinky_mcp,0.6530230045318604,0.6536551713943481
pinky_pip,0.6545642614364624,0.5964802503585815
pinky_dip,0.6622928380966187,0.5588393211364746
pinky_tip,0.6743661165237427,0.5267242789268494
wrist,0.602337121963501,0.7181862592697144
thumb_cmc,0.6530036330223083,0.7373838424682617
thumb_mcp,0.7004191279411316,0.7253193259239197
thumb_ip,0.7384437918663025,0.7114642262458801
thumb_tip,0.7702499032020569,0.7070872783660889
index_finger_mcp,0.7034888863563538,0.5931926369667053
index_finger_pip,0.7373561859130859,0.5472985506057739
index_finger_dip,0.7626254558563232,0.5186125040054321
index_finger_tip,0.786371111869812,0.49540960788726807
middle_finger_mcp,0.6865968704223633,0.5716843605041504
middle_finger_pip,0.7202621698379517,0.5158815979957581
middle_finger_dip,0.7489271759986877,0.48109346628189087
middle_finger_tip,0.775991678237915,0.4529350996017456
ring_finger_mcp,0.6641373634338379,0.5661904811859131
ring_finger_pip,0.6841860413551331,0.5083701610565186
ring_finger_dip,0.7062793374061584,0.4760638475418091
ring_finger_tip,0.7287067174911499,0.45169833302497864
pinky_mcp,0.6354846358299255,0.5777254104614258
pinky_pip,0.635315477848053,0.5239716172218323
pinky_dip,0.6429018378257751,0.4908025860786438
pinky_tip,0.6546001434326172,0.46401864290237427
wrist,0.5886127948760986,0.655183732509613
thumb_cmc,0.643825352191925,0.6683968901634216
thumb_mcp,0.6916415691375732,0.6521806716918945
thumb_ip,0.7286884188652039,0.6310340166091919
thumb_tip,0.7589031457901001,0.6188150644302368
index_finger_mcp,0.6881134510040283,0.5151467323303223
index_finger_pip,0.7210505604743958,0.46031486988067627
index_finger_dip,0.7439205646514893,0.4237196445465088
index_finger_tip,0.7649590373039246,0.3944190740585327
middle_finger_mcp,0.6699423789978027,0.4951655864715576
middle_finger_pip,0.6989072561264038,0.4287249445915222
middle_finger_dip,0.7237245440483093,0.3865671753883362
middle_finger_tip,0.7477707266807556,0.3537352681159973
ring_finger_mcp,0.6465395092964172,0.49116840958595276
ring_finger_pip,0.6663031578063965,0.4219653606414795
ring_finger_dip,0.685002863407135,0.38151872158050537
ring_finger_tip,0.7039238810539246,0.3503948748111725
pinky_mcp,0.6170139312744141,0.5043711066246033
pinky_pip,0.6131158471107483,0.4493655562400818
pinky_dip,0.6151772737503052,0.41268885135650635
pinky_tip,0.6209287643432617,0.3808003067970276
wrist,0.573545515537262,0.5912874341011047
thumb_cmc,0.6285954713821411,0.5953711867332458
thumb_mcp,0.6760812401771545,0.5722668766975403
thumb_ip,0.7109261751174927,0.5458968877792358
thumb_tip,0.7397602796554565,0.5322261452674866
index_finger_mcp,0.6665827035903931,0.4384426474571228
index_finger_pip,0.6962040662765503,0.3793409764766693
index_finger_dip,0.7188160419464111,0.34482258558273315
index_finger_tip,0.739885687828064,0.31750887632369995
middle_finger_mcp,0.6476877331733704,0.42123034596443176
middle_finger_pip,0.6679096221923828,0.3468587100505829
middle_finger_dip,0.6863335371017456,0.2989114224910736
middle_finger_tip,0.7033758759498596,0.25977981090545654
ring_finger_mcp,0.6261793971061707,0.41854169964790344
ring_finger_pip,0.6361671686172485,0.3437616527080536
ring_finger_dip,0.6502572298049927,0.29778745770454407
ring_finger_tip,0.6645562648773193,0.2608305811882019
pinky_mcp,0.600673496723175,0.4320697486400604
pinky_pip,0.5924258232116699,0.36988937854766846
pinky_dip,0.5949958562850952,0.3284974694252014
pinky_tip,0.6016616821289062,0.291191041469574
wrist,0.5616365075111389,0.5341619253158569
thumb_cmc,0.6168390512466431,0.5313848853111267
thumb_mcp,0.6649481654167175,0.4932715892791748
thumb_ip,0.6986532211303711,0.46423324942588806
thumb_tip,0.7211668491363525,0.4499109089374542
index_finger_mcp,0.6488904356956482,0.3665074110031128
index_finger_pip,0.6689161062240601,0.29757383465766907
index_finger_dip,0.6838876008987427,0.25472888350486755
index_finger_tip,0.6978437304496765,0.22091756761074066
middle_finger_mcp,0.6260035634040833,0.35020768642425537
middle_finger_pip,0.6407294273376465,0.2714497447013855
middle_finger_dip,0.6569923758506775,0.21973946690559387
middle_finger_tip,0.6722309589385986,0.1791691780090332
ring_finger_mcp,0.6009766459465027,0.34938934445381165
ring_finger_pip,0.6066901683807373,0.26924657821655273
ring_finger_dip,0.618450403213501,0.22088870406150818
ring_finger_tip,0.6315195560455322,0.18147829174995422
pinky_mcp,0.5727777481079102,0.36587974429130554
pinky_pip,0.5616909861564636,0.3032758831977844
pinky_dip,0.559832751750946,0.2611691951751709
pinky_tip,0.5633001327514648,0.22317439317703247
wrist,0.5481389760971069,0.47741472721099854
thumb_cmc,0.6028429865837097,0.46681785583496094
thumb_mcp,0.6445412635803223,0.43125462532043457
thumb_ip,0.6712686419487,0.3972570598125458
thumb_tip,0.7027943730354309,0.3820805549621582
index_finger_mcp,0.6180694699287415,0.3030190169811249
index_finger_pip,0.6401304006576538,0.23913410305976868
index_finger_dip,0.6570307016372681,0.1991405338048935
index_finger_tip,0.6741945743560791,0.16548611223697662
middle_finger_mcp,0.594395637512207,0.28400611877441406
middle_finger_pip,0.6121541261672974,0.2053985595703125
middle_finger_dip,0.6305249929428101,0.1529637724161148
middle_finger_tip,0.6493715047836304,0.10871335864067078
ring_finger_mcp,0.5690702795982361,0.28196412324905396
ring_finger_pip,0.5745099782943726,0.1993720978498459
ring_finger_dip,0.5865400433540344,0.14896531403064728
ring_finger_tip,0.6011305451393127,0.10665205121040344
pinky_mcp,0.5425291061401367,0.2975057363510132
pinky_pip,0.5307247042655945,0.2340439110994339
pinky_dip,0.530926525592804,0.19334720075130463
pinky_tip,0.5369987487792969,0.15600863099098206
wrist,0.5321601033210754,0.43158724904060364
thumb_cmc,0.5797901749610901,0.41579508781433105
thumb_mcp,0.6194297671318054,0.3798259496688843
thumb_ip,0.6425785422325134,0.3424655795097351
thumb_tip,0.663504958152771,0.3104279041290283
index_finger_mcp,0.5861989259719849,0.24832674860954285
index_finger_pip,0.6057032346725464,0.1721944957971573
index_finger_dip,0.6229204535484314,0.12980733811855316
index_finger_tip,0.6418401002883911,0.0963447093963623
middle_finger_mcp,0.5621770620346069,0.23585397005081177
middle_finger_pip,0.5735698938369751,0.14787602424621582
middle_finger_dip,0.5885751247406006,0.09127771854400635
middle_finger_tip,0.6058987379074097,0.047429949045181274
ring_finger_mcp,0.5387798547744751,0.24090585112571716
ring_finger_pip,0.5429587960243225,0.15658192336559296
ring_finger_dip,0.5552331805229187,0.10363148152828217
ring_finger_tip,0.5705058574676514,0.06192523241043091
pinky_mcp,0.5136814713478088,0.2623104155063629
pinky_pip,0.5004439949989319,0.20210732519626617
pinky_dip,0.49827641248703003,0.15778984129428864
pinky_tip,0.5004013180732727,0.11757121980190277
wrist,0.5095645785331726,0.4140661656856537
thumb_cmc,0.556384801864624,0.38864028453826904
thumb_mcp,0.5910380482673645,0.335201621055603
thumb_ip,0.6102753281593323,0.28754857182502747
thumb_tip,0.6370607614517212,0.2580573558807373
index_finger_mcp,0.5600576400756836,0.21972033381462097
index_finger_pip,0.5750304460525513,0.1448167860507965
index_finger_dip,0.5890337824821472,0.09853151440620422
index_finger_tip,0.6026118397712708,0.06095820665359497
middle_finger_mcp,0.5367549061775208,0.21115867793560028
middle_finger_pip,0.5549600720405579,0.12819010019302368
middle_finger_dip,0.5751676559448242,0.08159203827381134
middle_finger_tip,0.5961300134658813,0.045114800333976746
ring_finger_mcp,0.5127246379852295,0.21688857674598694
ring_finger_pip,0.5220339298248291,0.13332827389240265
ring_finger_dip,0.5388290286064148,0.08753840625286102
ring_finger_tip,0.5585930943489075,0.05307145416736603
pinky_mcp,0.4849094748497009,0.23793543875217438
pinky_pip,0.4737619161605835,0.1720464825630188
pinky_dip,0.4725959002971649,0.12651146948337555
pinky_tip,0.475888729095459,0.0868367999792099
wrist,0.49130547046661377,0.3996180593967438
thumb_cmc,0.5383434891700745,0.3688567876815796
thumb_mcp,0.5730391144752502,0.3121159076690674
thumb_ip,0.5928971171379089,0.26160696148872375
thumb_tip,0.6168186664581299,0.22193048894405365
index_finger_mcp,0.5318880081176758,0.20180769264698029
index_finger_pip,0.5450606942176819,0.12556636333465576
index_finger_dip,0.5543535947799683,0.0766495019197464
index_finger_tip,0.5633631348609924,0.03368338942527771
middle_finger_mcp,0.5031293630599976,0.19620132446289062
middle_finger_pip,0.509645938873291,0.11223211884498596
middle_finger_dip,0.5168946981430054,0.05885830521583557
middle_finger_tip,0.5250320434570312,0.01288643479347229
ring_finger_mcp,0.47745922207832336,0.20717544853687286
ring_finger_pip,0.46875396370887756,0.12901762127876282
ring_finger_dip,0.4671926498413086,0.07606814801692963
ring_finger_tip,0.46967750787734985,0.030920609831809998
pinky_mcp,0.45295846462249756,0.23287683725357056
pinky_pip,0.43959519267082214,0.16917425394058228
pinky_dip,0.4333573877811432,0.12499908357858658
pinky_tip,0.43094444274902344,0.08266149461269379
wrist,0.4808616638183594,0.359980046749115
thumb_cmc,0.5211907625198364,0.34755146503448486
thumb_mcp,0.5532758235931396,0.2947736382484436
thumb_ip,0.5738727450370789,0.24673259258270264
thumb_tip,0.596954345703125,0.2107999175786972
index_finger_mcp,0.5095779299736023,0.19511693716049194
index_finger_pip,0.5134410262107849,0.12506696581840515
index_finger_dip,0.5184795260429382,0.07368738949298859
index_finger_tip,0.5241745710372925,0.0327046662569046
middle_finger_mcp,0.48183536529541016,0.1892029196023941
middle_finger_pip,0.47885221242904663,0.11627914756536484
middle_finger_dip,0.48077234625816345,0.059181004762649536
middle_finger_tip,0.48480355739593506,0.013072311878204346
ring_finger_mcp,0.45627492666244507,0.1995352953672409
ring_finger_pip,0.4491521418094635,0.12616729736328125
ring_finger_dip,0.4476771652698517,0.07240068912506104
ring_finger_tip,0.4495943784713745,0.02691812813282013
pinky_mcp,0.4317009747028351,0.2255357801914215
pinky_pip,0.4164394438266754,0.16894805431365967
pinky_dip,0.4083479940891266,0.1267516016960144
pinky_tip,0.4042457044124603,0.08849503099918365
wrist,0.46116068959236145,0.40235161781311035
thumb_cmc,0.5049063563346863,0.37026602029800415
thumb_mcp,0.5363205075263977,0.305364727973938
thumb_ip,0.5557559728622437,0.24841445684432983
thumb_tip,0.5770105123519897,0.20712925493717194
index_finger_mcp,0.4930715560913086,0.2026349902153015
index_finger_pip,0.5004609823226929,0.12432992458343506
index_finger_dip,0.5036014318466187,0.07180757820606232
index_finger_tip,0.5061506628990173,0.02628651261329651
middle_finger_mcp,0.4644005000591278,0.199462428689003
middle_finger_pip,0.4641788899898529,0.11658553779125214
middle_finger_dip,0.46666258573532104,0.06201829016208649
middle_finger_tip,0.4690064489841461,0.014911457896232605
ring_finger_mcp,0.4393446147441864,0.21240267157554626
ring_finger_pip,0.42730626463890076,0.13915392756462097
ring_finger_dip,0.42332491278648376,0.09345130622386932
ring_finger_tip,0.42183226346969604,0.05358518660068512
pinky_mcp,0.41567081212997437,0.2392578274011612
pinky_pip,0.39704763889312744,0.18191075325012207
pinky_dip,0.3881838619709015,0.14161133766174316
pinky_tip,0.3829677999019623,0.10171730816364288
wrist,0.4552568793296814,0.4141537547111511
thumb_cmc,0.49786752462387085,0.3802209496498108
thumb_mcp,0.5268082618713379,0.3169873058795929
thumb_ip,0.5460689067840576,0.26027339696884155
thumb_tip,0.5678125619888306,0.2165524661540985
index_finger_mcp,0.4810255467891693,0.21463677287101746
index_finger_pip,0.4851476848125458,0.13365033268928528
index_finger_dip,0.4872117340564728,0.0803757756948471
index_finger_tip,0.48995569348335266,0.03313472867012024
middle_finger_mcp,0.4540068209171295,0.20966792106628418
middle_finger_pip,0.44776371121406555,0.11728093773126602
middle_finger_dip,0.44660547375679016,0.05334895849227905
middle_finger_tip,0.44586703181266785,-0.0022514760494232178
ring_finger_mcp,0.43065354228019714,0.2238766849040985
ring_finger_pip,0.41655290126800537,0.13973258435726166
ring_finger_dip,0.4118582308292389,0.08332549035549164
ring_finger_tip,0.4096035063266754,0.03284360468387604
pinky_mcp,0.4091491997241974,0.2539719343185425
pinky_pip,0.3869924247264862,0.19591914117336273
pinky_dip,0.37677276134490967,0.15354037284851074
pinky_tip,0.3702382445335388,0.11179739981889725
wrist,0.4516447186470032,0.4266783595085144
thumb_cmc,0.49452894926071167,0.3903084695339203
thumb_mcp,0.519982099533081,0.32670000195503235
thumb_ip,0.5380207300186157,0.2699679732322693
thumb_tip,0.5605642199516296,0.22667181491851807
index_finger_mcp,0.4746074378490448,0.22599810361862183
index_finger_pip,0.47781360149383545,0.14309221506118774
index_finger_dip,0.48021382093429565,0.09093675017356873
index_finger_tip,0.48282143473625183,0.044076502323150635
middle_finger_mcp,0.4481341540813446,0.22290100157260895
middle_finger_pip,0.44242799282073975,0.12979277968406677
middle_finger_dip,0.44057026505470276,0.06826421618461609
middle_finger_tip,0.43815556168556213,0.014976933598518372
ring_finger_mcp,0.4253365695476532,0.23857098817825317
ring_finger_pip,0.4098193645477295,0.15408936142921448
ring_finger_dip,0.4041442275047302,0.09726522862911224
ring_finger_tip,0.400379478931427,0.04611317813396454
pinky_mcp,0.4044647812843323,0.2694638967514038
pinky_pip,0.38119882345199585,0.2112061083316803
pinky_dip,0.3703647553920746,0.1693219542503357
pinky_tip,0.3622581362724304,0.12910988926887512
wrist,0.4521428048610687,0.4331137239933014
thumb_cmc,0.49392756819725037,0.39807915687561035
thumb_mcp,0.5190960764884949,0.3350733816623688
thumb_ip,0.5344792008399963,0.27868714928627014
thumb_tip,0.556212306022644,0.23661698400974274
index_finger_mcp,0.47324809432029724,0.23600876331329346
index_finger_pip,0.4750819802284241,0.15594813227653503
index_finger_dip,0.47599273920059204,0.10506150126457214
index_finger_tip,0.4772636890411377,0.059098273515701294
middle_finger_mcp,0.44711145758628845,0.23280662298202515
middle_finger_pip,0.4418673813343048,0.14220929145812988
middle_finger_dip,0.4388735294342041,0.08226266503334045
middle_finger_tip,0.43550917506217957,0.02886374294757843
ring_finger_mcp,0.42426037788391113,0.24756699800491333
ring_finger_pip,0.40995052456855774,0.1632150411605835
ring_finger_dip,0.40475016832351685,0.10693968832492828
ring_finger_tip,0.4012301564216614,0.05591820180416107
pinky_mcp,0.4027974605560303,0.27726131677627563
pinky_pip,0.37867388129234314,0.22024942934513092
pinky_dip,0.3675359785556793,0.17904038727283478
pinky_tip,0.35923728346824646,0.13898184895515442
wrist,0.45183277130126953,0.4362905025482178
thumb_cmc,0.49339747428894043,0.4037023186683655
thumb_mcp,0.5203147530555725,0.34348517656326294
thumb_ip,0.5342872738838196,0.288626104593277
thumb_tip,0.5549399852752686,0.2449437826871872
index_finger_mcp,0.4734750986099243,0.2418852150440216
index_finger_pip,0.47710055112838745,0.16294175386428833
index_finger_dip,0.4781465232372284,0.11144715547561646
index_finger_tip,0.47937628626823425,0.06525030732154846
middle_finger_mcp,0.4464225471019745,0.23926621675491333
middle_finger_pip,0.44207605719566345,0.1498134434223175
middle_finger_dip,0.43899160623550415,0.09004613757133484
middle_finger_tip,0.43567943572998047,0.036903172731399536
ring_finger_mcp,0.4233544170856476,0.2543427646160126
ring_finger_pip,0.41059041023254395,0.1700904369354248
ring_finger_dip,0.4053904116153717,0.11382503807544708
ring_finger_tip,0.40209120512008667,0.06288035213947296
pinky_mcp,0.4016325771808624,0.28482115268707275
pinky_pip,0.37828585505485535,0.22825400531291962
pinky_dip,0.36701691150665283,0.18692496418952942
pinky_tip,0.35888364911079407,0.14628379046916962
wrist,0.4518752098083496,0.44022268056869507
thumb_cmc,0.49491190910339355,0.40822339057922363
thumb_mcp,0.5227634906768799,0.34747314453125
thumb_ip,0.5377218723297119,0.29347193241119385
thumb_tip,0.5585779547691345,0.25200721621513367
index_finger_mcp,0.47397443652153015,0.24564942717552185
index_finger_pip,0.4784795641899109,0.16752807796001434
index_finger_dip,0.48013386130332947,0.11700351536273956
index_finger_tip,0.4817196726799011,0.07203908264636993
middle_finger_mcp,0.4470742344856262,0.2427126169204712
middle_finger_pip,0.4420070946216583,0.1533835083246231
middle_finger_dip,0.43948274850845337,0.09401269257068634
middle_finger_tip,0.4365977644920349,0.041787371039390564
ring_finger_mcp,0.4243132472038269,0.25758180022239685
ring_finger_pip,0.4105435311794281,0.17467452585697174
ring_finger_dip,0.4058193564414978,0.11913643777370453
ring_finger_tip,0.40276771783828735,0.06895363330841064
pinky_mcp,0.4032462537288666,0.28763291239738464
pinky_pip,0.3796573579311371,0.2314498871564865
pinky_dip,0.3687880039215088,0.18977567553520203
pinky_tip,0.3609023094177246,0.14872950315475464
wrist,0.4533044397830963,0.44200533628463745
thumb_cmc,0.4960687756538391,0.4097824692726135
thumb_mcp,0.524364709854126,0.35005027055740356
thumb_ip,0.5396800637245178,0.2977856397628784
thumb_tip,0.5604567527770996,0.25839632749557495
index_finger_mcp,0.4764818549156189,0.24809542298316956
index_finger_pip,0.48201438784599304,0.1712208390235901
index_finger_dip,0.4840603172779083,0.12107354402542114
index_finger_tip,0.48566752672195435,0.0761650800704956
middle_finger_mcp,0.44979479908943176,0.24491383135318756
middle_finger_pip,0.44532766938209534,0.1554984748363495
middle_finger_dip,0.44300925731658936,0.09590357542037964
middle_finger_tip,0.44002261757850647,0.04325586557388306
ring_finger_mcp,0.4268597364425659,0.25922515988349915
ring_finger_pip,0.41367432475090027,0.17600908875465393
ring_finger_dip,0.40906187891960144,0.12051090598106384
ring_finger_tip,0.405864953994751,0.07050567865371704
pinky_mcp,0.4054407775402069,0.2883679270744324
pinky_pip,0.38257938623428345,0.23106586933135986
pinky_dip,0.37222403287887573,0.18896731734275818
pinky_tip,0.36485350131988525,0.14775440096855164
wrist,0.45345497131347656,0.44336143136024475
thumb_cmc,0.49695831537246704,0.4136863350868225
thumb_mcp,0.5268480777740479,0.35416772961616516
thumb_ip,0.5430081486701965,0.3017478883266449
thumb_tip,0.5645309686660767,0.2654248774051666
index_finger_mcp,0.4797249138355255,0.2489100694656372
index_finger_pip,0.48712044954299927,0.17308355867862701
index_finger_dip,0.490396112203598,0.12237930297851562
index_finger_tip,0.49283766746520996,0.07674045860767365
middle_finger_mcp,0.452620267868042,0.24411116540431976
middle_finger_pip,0.44860735535621643,0.1549767255783081
middle_finger_dip,0.44637882709503174,0.09530599415302277
middle_finger_tip,0.44352251291275024,0.04291015863418579
ring_finger_mcp,0.42944881319999695,0.25738170742988586
ring_finger_pip,0.4166553020477295,0.17402610182762146
ring_finger_dip,0.41211578249931335,0.11925904452800751
ring_finger_tip,0.4089450240135193,0.07016374170780182
pinky_mcp,0.40779492259025574,0.28622007369995117
pinky_pip,0.3847765326499939,0.22946065664291382
pinky_dip,0.37413960695266724,0.18759626150131226
pinky_tip,0.366644024848938,0.1465313732624054
wrist,0.45463594794273376,0.444311261177063
thumb_cmc,0.49738892912864685,0.41557061672210693
thumb_mcp,0.527885377407074,0.3584712743759155
thumb_ip,0.5451540350914001,0.30909478664398193
thumb_tip,0.5662038326263428,0.2746270000934601
index_finger_mcp,0.482577383518219,0.25118717551231384
index_finger_pip,0.49042361974716187,0.17517037689685822
index_finger_dip,0.49408116936683655,0.12458343803882599
index_finger_tip,0.49710774421691895,0.0791018158197403
middle_finger_mcp,0.4551219940185547,0.2459201216697693
middle_finger_pip,0.45095106959342957,0.15607225894927979
middle_finger_dip,0.448692262172699,0.09666645526885986
middle_finger_tip,0.4462011158466339,0.044876083731651306
ring_finger_mcp,0.4316016137599945,0.2588549852371216
ring_finger_pip,0.42023926973342896,0.17524078488349915
ring_finger_dip,0.4164775013923645,0.12005573511123657
ring_finger_tip,0.41392719745635986,0.07076027989387512
pinky_mcp,0.4094860255718231,0.28757524490356445
pinky_pip,0.38728025555610657,0.23068560659885406
pinky_dip,0.37679317593574524,0.1886875480413437
